Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag,Income Category,Risk Status,Experience Level,Age Group
76986,424512,60,16,single,rented,no,Designer,Bhopal,Madhya_Pradesh,5,11,1,Low,Risky,Experienced,Senior
76987,700895,33,0,single,rented,no,Technology_specialist,Surendranagar_Dudhrej,Gujarat,0,13,0,Low,Safe,Experienced,Adult
76988,9264415,51,10,single,rented,yes,Physician,"Khora,_Ghaziabad",Uttar_Pradesh,10,11,0,High,Safe,Experienced,Senior
76989,8775036,71,14,single,rented,no,Magistrate,Sultan_Pur_Majra,Delhi,9,12,0,High,Safe,Experienced,Senior
76990,5541889,75,11,single,rented,no,Petroleum_Engineer,Hajipur[31],Bihar,10,13,0,Medium,Safe,Experienced,Senior
76991,2277963,33,10,married,rented,yes,Drafter,Berhampore,West_Bengal,10,11,0,Low,Safe,Experienced,Adult
76992,6430245,23,16,single,rented,yes,Comedian,Dhule,Maharashtra,11,11,0,Medium,Safe,Experienced,Young
76993,7393090,59,19,single,rented,no,Geologist,Malda,West_Bengal,4,13,0,High,Safe,Experienced,Senior
76994,5663883,37,4,single,rented,no,Artist,Ajmer,Rajasthan,4,11,1,Medium,Risky,Experienced,Adult
76995,3420288,71,16,single,rented,no,Architect,Guna,Madhya_Pradesh,4,14,0,Medium,Safe,Experienced,Senior
76996,2890690,24,19,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,13,13,0,Low,Safe,Experienced,Young
76997,8716053,51,11,married,rented,yes,Psychologist,Tadepalligudem,Andhra_Pradesh,4,10,0,High,Safe,Experienced,Senior
76998,3412117,76,3,single,rented,yes,Drafter,Jaunpur,Uttar_Pradesh,3,14,0,Medium,Safe,Experienced,Senior
76999,6828373,69,13,single,rented,yes,Statistician,Amaravati,Andhra_Pradesh,3,13,0,Medium,Safe,Experienced,Senior
77000,7226673,23,6,single,rented,no,Flight_attendant,Mysore[7][8][9],Karnataka,5,10,0,High,Safe,Experienced,Young
77001,2926190,71,0,single,rented,no,Physician,Bally,West_Bengal,0,14,1,Low,Risky,Experienced,Senior
77002,1621537,55,11,single,rented,no,Librarian,Bokaro,Jharkhand,11,12,0,Low,Safe,Experienced,Senior
77003,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0,Low,Safe,Experienced,Adult
77004,2087379,33,17,married,rented,yes,Computer_hardware_engineer,Bokaro,Jharkhand,4,10,0,Low,Safe,Experienced,Adult
77005,1848729,41,20,married,rented,no,Technology_specialist,Suryapet,Telangana,11,13,0,Low,Safe,Experienced,Adult
77006,4066365,56,13,single,rented,no,Secretary,Bhilai,Chhattisgarh,7,14,0,Medium,Safe,Experienced,Senior
77007,322330,54,9,married,rented,no,Industrial_Engineer,Tiruchirappalli[10],Tamil_Nadu,9,12,0,Low,Safe,Experienced,Senior
77008,6760782,68,5,single,rented,no,Chartered_Accountant,Kolkata,West_Bengal,5,11,0,Medium,Safe,Experienced,Senior
77009,7310061,37,10,single,rented,no,Web_designer,Chandrapur,Maharashtra,6,11,1,High,Risky,Experienced,Adult
77010,5875578,54,4,single,rented,yes,Technician,Orai,Uttar_Pradesh,4,14,0,Medium,Safe,Experienced,Senior
77011,9299383,56,15,single,rented,no,Mechanical_engineer,Shahjahanpur,Uttar_Pradesh,8,12,1,High,Risky,Experienced,Senior
77012,3006454,24,11,single,norent_noown,no,Comedian,Unnao,Uttar_Pradesh,11,11,0,Medium,Safe,Experienced,Young
77013,9272383,68,20,single,rented,no,Army_officer,Srinagar,Jammu_and_Kashmir,9,13,0,High,Safe,Experienced,Senior
77014,9807280,37,0,single,rented,no,Analyst,Naihati,West_Bengal,0,13,1,High,Risky,Experienced,Adult
77015,3648949,65,6,single,rented,yes,Artist,Satara,Maharashtra,6,11,0,Medium,Safe,Experienced,Senior
77016,9504715,51,14,single,rented,yes,Consultant,Akola,Maharashtra,14,10,0,High,Safe,Experienced,Senior
77017,4547051,45,11,single,rented,no,Hotel_Manager,Fatehpur,Uttar_Pradesh,8,10,0,Medium,Safe,Experienced,Adult
77018,9345456,29,0,single,rented,no,Technician,Yamunanagar,Haryana,0,12,0,High,Safe,Experienced,Young
77019,1975538,40,9,single,rented,yes,Police_officer,Pondicherry,Puducherry,9,12,0,Low,Safe,Experienced,Adult
77020,5395461,71,10,single,rented,no,Technology_specialist,Chinsurah,West_Bengal,5,10,0,Medium,Safe,Experienced,Senior
77021,59539,51,3,married,norent_noown,no,Biomedical_Engineer,Madhyamgram,West_Bengal,3,12,0,Low,Safe,Experienced,Senior
77022,6432970,53,20,single,rented,no,Police_officer,Jalna,Maharashtra,6,13,0,Medium,Safe,Experienced,Senior
77023,1298588,67,8,single,rented,no,Mechanical_engineer,Navi_Mumbai,Maharashtra,8,14,0,Low,Safe,Experienced,Senior
77024,7861257,39,7,single,rented,yes,Magistrate,Rampur,Uttar_Pradesh,7,11,0,High,Safe,Experienced,Adult
77025,4515909,22,12,single,rented,yes,Chef,Sonipat,Haryana,7,13,0,Medium,Safe,Experienced,Young
77026,2564409,29,13,single,rented,yes,Computer_operator,Davanagere,Karnataka,7,12,0,Low,Safe,Experienced,Young
77027,1707111,53,5,single,rented,no,Geologist,Kochi,Kerala,5,12,0,Low,Safe,Experienced,Senior
77028,8026974,23,20,single,rented,yes,Civil_servant,Chapra,Bihar,11,12,0,High,Safe,Experienced,Young
77029,3205080,47,10,single,rented,no,Biomedical_Engineer,Kirari_Suleman_Nagar,Delhi,10,13,1,Medium,Risky,Experienced,Adult
77030,5288986,47,3,single,rented,no,Comedian,Miryalaguda,Telangana,3,12,0,Medium,Safe,Experienced,Adult
77031,1141065,65,3,single,rented,no,Flight_attendant,Tinsukia,Assam,3,11,0,Low,Safe,Experienced,Senior
77032,5844298,62,5,single,rented,no,Magistrate,Gulbarga,Karnataka,5,10,0,Medium,Safe,Experienced,Senior
77033,6207088,35,16,single,rented,no,Economist,Arrah,Bihar,13,13,1,Medium,Risky,Experienced,Adult
77034,4536448,43,18,single,norent_noown,no,Flight_attendant,Bhavnagar,Gujarat,6,14,1,Medium,Risky,Experienced,Adult
77035,2284439,60,18,single,rented,no,Designer,South_Dumdum,West_Bengal,11,12,0,Low,Safe,Experienced,Senior
77036,9768901,74,15,married,rented,no,Comedian,Gudivada,Andhra_Pradesh,3,11,1,High,Risky,Experienced,Senior
77037,6204574,27,12,single,rented,no,Chemical_engineer,Srikakulam,Andhra_Pradesh,5,14,0,Medium,Safe,Experienced,Young
77038,1942552,51,20,single,norent_noown,yes,Army_officer,Tiruchirappalli[10],Tamil_Nadu,4,13,0,Low,Safe,Experienced,Senior
77039,4542920,64,11,single,owned,yes,Physician,Mysore[7][8][9],Karnataka,11,14,0,Medium,Safe,Experienced,Senior
77040,7037934,53,17,married,rented,no,Scientist,Barasat,West_Bengal,7,12,1,High,Risky,Experienced,Senior
77041,924892,27,6,single,rented,no,Air_traffic_controller,Farrukhabad,Uttar_Pradesh,6,12,0,Low,Safe,Experienced,Young
77042,6083790,31,5,single,rented,no,Physician,Sagar,Madhya_Pradesh,4,11,0,Medium,Safe,Experienced,Adult
77043,4727668,62,20,single,rented,yes,Drafter,Khandwa,Madhya_Pradesh,7,10,0,Medium,Safe,Experienced,Senior
77044,579762,48,20,single,rented,no,Consultant,Coimbatore,Tamil_Nadu,12,11,0,Low,Safe,Experienced,Adult
77045,4281675,65,15,single,rented,no,Mechanical_engineer,Loni,Uttar_Pradesh,6,11,0,Medium,Safe,Experienced,Senior
77046,2447204,33,12,single,rented,yes,Fashion_Designer,Thanjavur,Tamil_Nadu,12,12,0,Low,Safe,Experienced,Adult
77047,4358383,67,11,single,rented,yes,Drafter,Pune,Maharashtra,6,13,0,Medium,Safe,Experienced,Senior
77048,5275803,33,10,single,rented,no,Police_officer,Kulti,West_Bengal,9,13,0,Medium,Safe,Experienced,Adult
77049,3565306,68,0,single,rented,yes,Drafter,Giridih,Jharkhand,0,14,0,Medium,Safe,Experienced,Senior
77050,5844230,44,9,single,rented,no,Computer_hardware_engineer,Ajmer,Rajasthan,9,13,0,Medium,Safe,Experienced,Adult
77051,6126601,58,15,single,rented,no,Design_Engineer,Burhanpur,Madhya_Pradesh,4,10,0,Medium,Safe,Experienced,Senior
77052,8446445,36,6,single,rented,no,Chemical_engineer,Bhilai,Chhattisgarh,6,10,0,High,Safe,Experienced,Adult
77053,6634248,34,12,single,rented,no,Comedian,Moradabad,Uttar_Pradesh,9,13,0,Medium,Safe,Experienced,Adult
77054,6296539,30,19,single,owned,no,Psychologist,Kalyan-Dombivli,Maharashtra,3,10,0,Medium,Safe,Experienced,Adult
77055,7313501,77,5,single,rented,no,Scientist,Jamalpur[36],Bihar,5,10,0,High,Safe,Experienced,Senior
77056,7648582,34,8,single,rented,no,Psychologist,Kochi,Kerala,8,12,0,High,Safe,Experienced,Adult
77057,7767715,59,4,single,rented,no,Air_traffic_controller,Visakhapatnam[4],Andhra_Pradesh,4,14,0,High,Safe,Experienced,Senior
77058,3045248,50,1,single,rented,yes,Surveyor,Chinsurah,West_Bengal,1,14,0,Medium,Safe,Experienced,Senior
77059,9391736,53,3,single,rented,yes,Librarian,Jodhpur,Rajasthan,3,10,0,High,Safe,Experienced,Senior
77060,4128579,52,15,married,rented,no,Technical_writer,Miryalaguda,Telangana,13,13,1,Medium,Risky,Experienced,Senior
77061,2946448,63,0,single,rented,no,Dentist,Munger,Bihar,0,13,1,Low,Risky,Experienced,Senior
77062,5824731,61,7,single,rented,yes,Financial_Analyst,Sirsa,Haryana,6,14,0,Medium,Safe,Experienced,Senior
77063,8801121,26,0,single,rented,yes,Technology_specialist,Bulandshahr,Uttar_Pradesh,0,10,0,High,Safe,Experienced,Young
77064,9409703,53,16,married,rented,no,Dentist,Chapra,Bihar,14,12,0,High,Safe,Experienced,Senior
77065,3797942,78,10,single,rented,no,Scientist,Satara,Maharashtra,7,14,0,Medium,Safe,Experienced,Senior
77066,4245438,43,9,single,rented,yes,Psychologist,Udupi,Karnataka,6,11,0,Medium,Safe,Experienced,Adult
77067,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1,Low,Risky,Experienced,Young
77068,9951774,40,12,single,rented,no,Hotel_Manager,Secunderabad,Telangana,7,12,0,High,Safe,Experienced,Adult
77069,4341353,78,6,single,norent_noown,yes,Petroleum_Engineer,Yamunanagar,Haryana,6,10,0,Medium,Safe,Experienced,Senior
77070,7363274,70,9,married,rented,no,Drafter,Shahjahanpur,Uttar_Pradesh,5,14,0,High,Safe,Experienced,Senior
77071,305527,60,14,single,rented,no,Artist,Chapra,Bihar,14,14,0,Low,Safe,Experienced,Senior
77072,8702383,76,20,single,rented,no,Surveyor,Mahbubnagar,Telangana,3,12,1,High,Risky,Experienced,Senior
77073,6486411,48,10,single,norent_noown,no,Architect,Bijapur,Karnataka,10,11,0,Medium,Safe,Experienced,Adult
77074,3768361,75,9,single,owned,yes,Flight_attendant,Jaipur,Rajasthan,6,13,0,Medium,Safe,Experienced,Senior
77075,911309,69,12,single,rented,no,Flight_attendant,Nanded,Maharashtra,9,13,1,Low,Risky,Experienced,Senior
77076,2282442,47,4,single,rented,yes,Petroleum_Engineer,Raipur,Chhattisgarh,4,13,0,Low,Safe,Experienced,Adult
77077,7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,1,High,Risky,Experienced,Senior
77078,1400828,69,9,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,9,10,0,Low,Safe,Experienced,Senior
77079,8845611,37,14,single,rented,no,Physician,Avadi,Tamil_Nadu,10,13,0,High,Safe,Experienced,Adult
77080,3338595,23,15,single,rented,no,Civil_engineer,Tezpur,Assam,4,10,1,Medium,Risky,Experienced,Young
77081,685679,35,10,single,rented,no,Biomedical_Engineer,Bharatpur,Rajasthan,10,11,0,Low,Safe,Experienced,Adult
77082,9777389,29,9,single,owned,no,Comedian,Kharagpur,West_Bengal,9,14,0,High,Safe,Experienced,Young
77083,1151777,41,0,single,rented,no,Surveyor,Narasaraopet,Andhra_Pradesh,0,10,0,Low,Safe,Experienced,Adult
77084,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0,Medium,Safe,Experienced,Young
77085,407393,73,16,single,rented,no,Chemical_engineer,Tezpur,Assam,10,12,0,Low,Safe,Experienced,Senior
77086,6189149,30,0,single,norent_noown,no,Librarian,Thrissur,Kerala,0,14,0,Medium,Safe,Experienced,Adult
77087,536306,79,5,single,rented,no,Industrial_Engineer,Begusarai,Bihar,5,11,0,Low,Safe,Experienced,Senior
77088,8259435,64,15,single,rented,no,Technical_writer,Chapra,Bihar,4,10,0,High,Safe,Experienced,Senior
77089,9728879,30,5,single,rented,yes,Artist,Gudivada,Andhra_Pradesh,5,12,0,High,Safe,Experienced,Adult
77090,7058931,40,10,single,rented,no,Librarian,Ambarnath,Maharashtra,10,13,1,High,Risky,Experienced,Adult
77091,3268962,23,18,single,rented,no,Software_Developer,Mehsana,Gujarat,11,13,0,Medium,Safe,Experienced,Young
77092,8198785,30,10,single,rented,no,Technician,Surendranagar_Dudhrej,Gujarat,10,11,0,High,Safe,Experienced,Adult
77093,7710784,61,19,single,rented,yes,Graphic_Designer,Raurkela_Industrial_Township,Odisha,3,10,0,High,Safe,Experienced,Senior
77094,4539410,35,5,single,owned,no,Software_Developer,Parbhani,Maharashtra,5,12,0,Medium,Safe,Experienced,Adult
77095,156145,69,7,single,rented,yes,Web_designer,Haldia,West_Bengal,7,13,0,Low,Safe,Experienced,Senior
77096,9804751,59,3,single,rented,no,Financial_Analyst,Ballia,Uttar_Pradesh,3,11,0,High,Safe,Experienced,Senior
77097,9766082,28,9,single,rented,no,Army_officer,Durgapur,West_Bengal,3,14,1,High,Risky,Experienced,Young
77098,7503751,27,17,single,rented,no,Statistician,Adoni,Andhra_Pradesh,8,14,1,High,Risky,Experienced,Young
77099,1089480,64,18,single,rented,no,Drafter,Bhalswa_Jahangir_Pur,Delhi,3,11,0,Low,Safe,Experienced,Senior
77100,4734936,31,1,single,rented,yes,Librarian,Ongole,Andhra_Pradesh,1,10,0,Medium,Safe,Experienced,Adult
77101,9812254,35,15,single,norent_noown,no,Magistrate,Jorhat,Assam,8,11,0,High,Safe,Experienced,Adult
77102,9434255,52,12,single,rented,no,Biomedical_Engineer,Vijayawada,Andhra_Pradesh,12,12,1,High,Risky,Experienced,Senior
77103,3693963,41,19,single,rented,yes,Army_officer,Pudukkottai,Tamil_Nadu,3,11,0,Medium,Safe,Experienced,Adult
77104,5539704,68,16,single,rented,yes,Scientist,Amroha,Uttar_Pradesh,8,12,0,Medium,Safe,Experienced,Senior
77105,3140751,21,2,single,rented,no,Technology_specialist,Parbhani,Maharashtra,2,10,0,Medium,Safe,Experienced,Young
77106,7936020,24,18,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,5,12,0,High,Safe,Experienced,Young
77107,3391057,58,17,single,rented,no,Police_officer,Jabalpur,Madhya_Pradesh,8,10,0,Medium,Safe,Experienced,Senior
77108,7450646,55,19,single,rented,yes,Industrial_Engineer,Morbi,Gujarat,4,10,0,High,Safe,Experienced,Senior
77109,2431771,24,10,married,rented,no,Civil_engineer,Muzaffarnagar,Uttar_Pradesh,10,12,0,Low,Safe,Experienced,Young
77110,6851394,48,16,single,rented,no,Design_Engineer,Phagwara,Punjab,10,14,0,Medium,Safe,Experienced,Adult
77111,9578850,57,13,single,rented,no,Microbiologist,Amravati,Maharashtra,11,11,1,High,Risky,Experienced,Senior
77112,2462318,26,1,single,rented,no,Technology_specialist,Rewa,Madhya_Pradesh,1,11,0,Low,Safe,Experienced,Young
77113,6196897,25,3,single,rented,no,Flight_attendant,Bhilai,Chhattisgarh,3,12,0,Medium,Safe,Experienced,Young
77114,7499562,32,8,single,rented,no,Microbiologist,Patiala,Punjab,4,13,0,High,Safe,Experienced,Adult
77115,5840140,55,0,single,rented,no,Mechanical_engineer,Nangloi_Jat,Delhi,0,10,0,Medium,Safe,Experienced,Senior
77116,1678997,47,20,single,rented,no,Civil_engineer,Uluberia,West_Bengal,12,13,1,Low,Risky,Experienced,Adult
77117,6580482,48,11,single,rented,no,Chartered_Accountant,Anand,Gujarat,7,10,0,Medium,Safe,Experienced,Adult
77118,2509059,43,3,single,rented,yes,Mechanical_engineer,Bikaner,Rajasthan,3,14,0,Low,Safe,Experienced,Adult
77119,132711,75,16,single,norent_noown,no,Physician,Guntur[13],Andhra_Pradesh,3,11,0,Low,Safe,Experienced,Senior
77120,6296816,37,0,single,rented,no,Petroleum_Engineer,Kozhikode,Kerala,0,11,0,Medium,Safe,Experienced,Adult
77121,4392708,28,1,single,rented,yes,Firefighter,Patiala,Punjab,1,10,0,Medium,Safe,Experienced,Young
77122,5223754,56,3,single,rented,no,Mechanical_engineer,Sambalpur,Odisha,3,13,0,Medium,Safe,Experienced,Senior
77123,1684072,73,5,single,rented,no,Financial_Analyst,New_Delhi,Delhi,5,10,0,Low,Safe,Experienced,Senior
77124,4733565,41,19,single,rented,no,Consultant,Siwan[32],Bihar,8,13,0,Medium,Safe,Experienced,Adult
77125,3887037,65,11,single,rented,no,Physician,Sultan_Pur_Majra,Delhi,6,11,0,Medium,Safe,Experienced,Senior
77126,5671193,30,20,single,rented,no,Surveyor,Bahraich,Uttar_Pradesh,11,14,1,Medium,Risky,Experienced,Adult
77127,358137,21,14,single,rented,no,Hotel_Manager,Hyderabad,Telangana,3,12,0,Low,Safe,Experienced,Young
77128,4865437,47,6,single,rented,yes,Physician,Ahmedabad,Gujarat,4,11,0,Medium,Safe,Experienced,Adult
77129,44231,54,13,married,rented,no,Chemical_engineer,Tirupati[21][22],Andhra_Pradesh,4,12,0,Low,Safe,Experienced,Senior
77130,5927472,54,1,single,rented,no,Chef,Kollam,Kerala,1,10,0,Medium,Safe,Experienced,Senior
77131,6677142,26,12,single,rented,no,Flight_attendant,Vellore,Tamil_Nadu,10,11,0,Medium,Safe,Experienced,Young
77132,3535310,29,10,single,rented,no,Analyst,Ajmer,Rajasthan,10,14,0,Medium,Safe,Experienced,Young
77133,2921933,58,12,single,rented,no,Psychologist,Dindigul,Tamil_Nadu,3,14,0,Low,Safe,Experienced,Senior
77134,9856572,75,8,single,rented,no,Geologist,New_Delhi,Delhi,8,12,0,High,Safe,Experienced,Senior
77135,279696,49,17,single,rented,yes,Graphic_Designer,Ambattur,Tamil_Nadu,12,13,0,Low,Safe,Experienced,Adult
77136,1169819,72,18,single,rented,yes,Computer_operator,Vadodara,Gujarat,11,10,0,Low,Safe,Experienced,Senior
77137,1534834,24,0,single,rented,yes,Technical_writer,Berhampur,Odisha,0,12,0,Low,Safe,Experienced,Young
77138,5262116,43,1,single,rented,no,Hotel_Manager,Ramgarh,Jharkhand,1,10,0,Medium,Safe,Experienced,Adult
77139,9976619,71,5,single,rented,no,Artist,New_Delhi,Delhi,4,12,0,High,Safe,Experienced,Senior
77140,3806203,45,10,married,rented,yes,Police_officer,Ratlam,Madhya_Pradesh,10,13,0,Medium,Safe,Experienced,Adult
77141,5604484,51,14,single,rented,no,Geologist,Sikar,Rajasthan,4,13,1,Medium,Risky,Experienced,Senior
77142,673616,30,20,married,rented,yes,Financial_Analyst,North_Dumdum,West_Bengal,7,10,0,Low,Safe,Experienced,Adult
77143,1586203,65,17,single,rented,no,Police_officer,Loni,Uttar_Pradesh,5,10,0,Low,Safe,Experienced,Senior
77144,450549,22,3,single,rented,yes,Official,Agra,Uttar_Pradesh,3,13,0,Low,Safe,Experienced,Young
77145,1434051,67,18,single,rented,no,Psychologist,Kishanganj[35],Bihar,10,13,0,Low,Safe,Experienced,Senior
77146,3430788,63,3,single,rented,no,Design_Engineer,Bidar,Karnataka,3,10,1,Medium,Risky,Experienced,Senior
77147,5305500,38,3,single,rented,no,Politician,Aurangabad[39],Bihar,3,11,0,Medium,Safe,Experienced,Adult
77148,8782393,22,17,single,rented,yes,Computer_hardware_engineer,Tadipatri,Andhra_Pradesh,13,11,0,High,Safe,Experienced,Young
77149,3533484,47,6,single,rented,no,Web_designer,Berhampore,West_Bengal,6,12,1,Medium,Risky,Experienced,Adult
77150,3061413,75,6,single,rented,yes,Dentist,New_Delhi,Delhi,6,11,0,Medium,Safe,Experienced,Senior
77151,7181606,57,6,single,rented,no,Psychologist,Panihati,West_Bengal,6,11,0,High,Safe,Experienced,Senior
77152,279241,41,0,single,rented,yes,Physician,Thiruvananthapuram,Kerala,0,14,0,Low,Safe,Experienced,Adult
77153,2487959,48,20,single,rented,no,Chef,Agra,Uttar_Pradesh,5,10,0,Low,Safe,Experienced,Adult
77154,9361261,38,6,single,rented,no,Engineer,Tirupati[21][22],Andhra_Pradesh,6,14,0,High,Safe,Experienced,Adult
77155,630763,36,17,married,rented,no,Hotel_Manager,Hapur,Uttar_Pradesh,13,13,1,Low,Risky,Experienced,Adult
77156,8196418,61,15,single,owned,yes,Lawyer,Rajpur_Sonarpur,West_Bengal,5,12,0,High,Safe,Experienced,Senior
77157,2607355,56,7,single,rented,no,Air_traffic_controller,Jorhat,Assam,7,14,0,Low,Safe,Experienced,Senior
77158,4828749,28,15,single,rented,no,Librarian,Rajahmundry[19][20],Andhra_Pradesh,5,11,1,Medium,Risky,Experienced,Young
77159,660630,70,1,single,rented,yes,Chartered_Accountant,Pune,Maharashtra,1,10,0,Low,Safe,Experienced,Senior
77160,554517,21,7,single,rented,no,Geologist,Tezpur,Assam,5,13,1,Low,Risky,Experienced,Young
77161,5022180,57,2,single,rented,no,Librarian,Dharmavaram,Andhra_Pradesh,2,11,1,Medium,Risky,Experienced,Senior
77162,8649314,67,9,single,rented,no,Financial_Analyst,Darbhanga,Bihar,9,12,0,High,Safe,Experienced,Senior
77163,733884,57,12,single,rented,no,Analyst,Rampur,Uttar_Pradesh,6,11,0,Low,Safe,Experienced,Senior
77164,7600998,66,8,single,rented,yes,Chemical_engineer,Tinsukia,Assam,8,13,0,High,Safe,Experienced,Senior
77165,9451139,22,17,single,rented,no,Psychologist,Udupi,Karnataka,14,14,1,High,Risky,Experienced,Young
77166,2744667,27,17,single,rented,no,Fashion_Designer,Nagercoil,Tamil_Nadu,12,11,0,Low,Safe,Experienced,Young
77167,5616951,54,13,single,rented,yes,Scientist,Bhagalpur,Bihar,12,13,0,Medium,Safe,Experienced,Senior
77168,3926552,21,4,single,owned,no,Design_Engineer,Nashik,Maharashtra,4,12,0,Medium,Safe,Experienced,Young
77169,9615150,74,1,single,rented,yes,Technology_specialist,Munger,Bihar,1,13,0,High,Safe,Experienced,Senior
77170,380430,23,1,married,rented,no,Politician,Surat,Gujarat,1,11,0,Low,Safe,Experienced,Young
77171,2662346,27,17,single,rented,no,Engineer,Aurangabad,Maharashtra,8,11,0,Low,Safe,Experienced,Young
77172,881669,57,20,single,rented,no,Physician,Chandigarh_city,Chandigarh,12,14,0,Low,Safe,Experienced,Senior
77173,1924316,26,5,single,rented,yes,Dentist,Hazaribagh,Jharkhand,5,14,0,Low,Safe,Experienced,Young
77174,3304937,63,19,single,rented,yes,Fashion_Designer,Ghaziabad,Uttar_Pradesh,14,13,0,Medium,Safe,Experienced,Senior
